SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (5+ Unit),3259 W 62nd Pl,Chicago,IL,60629,1150000,24,12.0,CHI - Chicago Lawn,,7993,1923,59,,,Active,,,https://www.redfin.com/IL/Chicago/3259-W-62nd-Pl-60629/home/14008338,MRED as Distributed by MLS Grid,11886436,N,Y,41.7797208,-87.7052113
MLS Listing,,Single Family Residential,3009 N Newland Ave,Chicago,IL,60634,399900,4,3.5,CHI - Montclare,1190,,1968,60,336,,Active,,,https://www.redfin.com/IL/Chicago/3009-N-Newland-Ave-60634/home/13435309,MRED as Distributed by MLS Grid,11885328,N,Y,41.9347955,-87.7989839
MLS Listing,,Condo/Co-op,1415 N Dearborn St Unit 21B,Chicago,IL,60610,289999,2,2.0,CHI - Near North Side,1300,,1973,63,223,1264,Active,,,https://www.redfin.com/IL/Chicago/1415-N-Dearborn-St-60610/unit-21B/home/14114779,MRED as Distributed by MLS Grid,11879459,N,Y,41.9082511,-87.6297466
MLS Listing,,Condo/Co-op,400 W Huron St #1002,Chicago,IL,60654,1499900,3,2.5,CHI - Near North Side,2200,,2017,63,682,2359,Active,,,https://www.redfin.com/IL/Chicago/400-W-Huron-St-60654/unit-1002/home/113165022,MRED as Distributed by MLS Grid,11882055,N,Y,41.8949755,-87.6387316
MLS Listing,,Condo/Co-op,1872 N Clybourn Ave #110,Chicago,IL,60614,469900,2,1.5,Clybourn Lofts,,,1901,66,,702,Active,,,https://www.redfin.com/IL/Chicago/1872-N-Clybourn-Ave-60614/unit-110/home/13350915,MRED as Distributed by MLS Grid,11880966,N,Y,41.915025,-87.655973
MLS Listing,,Condo/Co-op,1360 N Sandburg Ter Unit 608C,Chicago,IL,60610,229900,1,1.0,CHI - Near North Side,800,,1965,67,287,613,Active,,,https://www.redfin.com/IL/Chicago/1360-N-Sandburg-Ter-60610/unit-608C/home/14113822,MRED as Distributed by MLS Grid,11870891,N,Y,41.9074567,-87.6325602
MLS Listing,,Condo/Co-op,1371 W Crystal St Unit C,Chicago,IL,60642,339900,2,2.0,CHI - West Town,1200,,,67,283,164,Active,,,https://www.redfin.com/IL/Chicago/1371-W-Crystal-St-60642/unit-C/home/12564575,MRED as Distributed by MLS Grid,11847028,N,Y,41.9042639,-87.6621131
MLS Listing,,Condo/Co-op,340 W Superior St #804,Chicago,IL,60654,589000,2,2.0,CHI - Near North Side,1530,,2002,68,385,1255,Active,,,https://www.redfin.com/IL/Chicago/340-W-Superior-St-60654/unit-804/home/12680969,MRED as Distributed by MLS Grid,11871229,N,Y,41.8957828,-87.6377203
MLS Listing,,Condo/Co-op,2 E Erie St #2605,Chicago,IL,60611,484900,2,2.0,CHI - Near North Side,1295,,1999,69,374,979,Active,,,https://www.redfin.com/IL/Chicago/2-E-Erie-St-60611/unit-2605/home/12607722,MRED as Distributed by MLS Grid,11877415,N,Y,41.8943685,-87.6275053
MLS Listing,,Condo/Co-op,260 E Chestnut St #1208,Chicago,IL,60611,165000,0,1.0,Plaza on DeWitt,560,,1963,76,295,464,Active,,,https://www.redfin.com/IL/Chicago/260-E-Chestnut-St-60611/unit-1208/home/14118401,MRED as Distributed by MLS Grid,11869928,N,Y,41.8985263,-87.6196672
MLS Listing,,Single Family Residential,9368 S Longwood Dr,Chicago,IL,60643,629900,4,3.5,CHI - Beverly,3355,8494,1905,76,188,,Active,,,https://www.redfin.com/IL/Chicago/9368-S-Longwood-Dr-60643/home/13100165,MRED as Distributed by MLS Grid,11866319,N,Y,41.7234119,-87.6686121
MLS Listing,,Condo/Co-op,2403 W Berenice Ave #201,Chicago,IL,60618,550000,3,2.0,CHI - North Center,,,2019,77,,345,Active,,,https://www.redfin.com/IL/Chicago/2403-W-Berenice-Ave-60618/unit-201/home/185268096,MRED as Distributed by MLS Grid,11871343,N,Y,41.9511881,-87.6886895
MLS Listing,,Condo/Co-op,125 E 13th St #1003,Chicago,IL,60605,399900,2,2.0,Museum Park Lofts,,,2005,87,,542,Active,,,https://www.redfin.com/IL/Chicago/125-E-13th-St-60605/unit-1003/home/12637702,MRED as Distributed by MLS Grid,11860892,N,Y,41.8655862,-87.62288
MLS Listing,,Single Family Residential,1035 W 92nd Pl,Chicago,IL,60620,289900,5,2.5,CHI - Washington Heights,1986,3750,1926,88,146,,Active,,,https://www.redfin.com/IL/Chicago/1035-W-92nd-Pl-60620/home/186780933,MRED as Distributed by MLS Grid,11860965,N,Y,41.7257021,-87.6495795
MLS Listing,,Single Family Residential,3504 W Medill Ave,Chicago,IL,60647,710000,4,3.5,CHI - Logan Square,2523,,1890,88,281,,Active,,,https://www.redfin.com/IL/Chicago/3504-W-Medill-Ave-60647/home/13420950,MRED as Distributed by MLS Grid,11861896,N,Y,41.9239162,-87.7140939
MLS Listing,,Condo/Co-op,900 W Jackson Blvd Unit 7W,Chicago,IL,60607,799000,3,1.5,CHI - Near West Side,2300,,1905,95,347,963,Active,,,https://www.redfin.com/IL/Chicago/900-W-Jackson-Blvd-60607/unit-7W/home/186274653,MRED as Distributed by MLS Grid,11853559,N,Y,41.8780558,-87.6499
MLS Listing,,Condo/Co-op,757 N Orleans St #811,Chicago,IL,60654,479900,2,2.0,CHI - Near North Side,1248,,2008,98,385,665,Active,,,https://www.redfin.com/IL/Chicago/757-N-Orleans-St-60654/unit-811/home/52637338,MRED as Distributed by MLS Grid,11853660,N,Y,41.8963014,-87.6365635
MLS Listing,,Condo/Co-op,4914 S Drexel Blvd Unit 2W,Chicago,IL,60615,165000,2,1.0,CHI - Kenwood,1200,,1922,102,138,558,Active,,,https://www.redfin.com/IL/Chicago/4914-S-Drexel-Blvd-60615/unit-2W/home/21784318,MRED as Distributed by MLS Grid,11849788,N,Y,41.8053822,-87.6044885
MLS Listing,,Single Family Residential,1518 E 73rd Pl,Chicago,IL,60619,360000,5,2.0,CHI - South Shore,1880,5227,1923,102,191,,Active,,,https://www.redfin.com/IL/Chicago/1518-E-73rd-Pl-60619/home/12598629,MRED as Distributed by MLS Grid,11840570,N,Y,41.761747,-87.587689
MLS Listing,,Condo/Co-op,3051 W Armitage Ave Unit 3W,Chicago,IL,60647,580000,3,2.0,CHI - Logan Square,1573,,2019,110,369,211,Active,,,https://www.redfin.com/IL/Chicago/3051-W-Armitage-Ave-60647/unit-3W/home/178526247,MRED as Distributed by MLS Grid,11842856,N,Y,41.9172019,-87.7043679
MLS Listing,,Single Family Residential,3327 W Glenlake Ave,Chicago,IL,60659,1149000,6,4.5,CHI - North Park,3800,8276,1946,111,302,,Active,,,https://www.redfin.com/IL/Chicago/3327-W-Glenlake-Ave-60659/home/13516913,MRED as Distributed by MLS Grid,11807188,N,Y,41.991859,-87.7125194
MLS Listing,,Condo/Co-op,840 N Lake Shore Dr #1803,Chicago,IL,60611,2350000,3,3.5,CHI - Near North Side,3200,,2003,130,734,3460,Active,,,https://www.redfin.com/IL/Chicago/840-N-Lake-Shore-Dr-60611/unit-1803/home/12681894,MRED as Distributed by MLS Grid,11798605,N,Y,41.8979713,-87.6180674
MLS Listing,,Condo/Co-op,400 N La Salle Dr #1112,Chicago,IL,60654,287500,1,1.0,CHI - Near North Side,723,,2003,131,398,483,Active,,,https://www.redfin.com/IL/Chicago/400-N-La-Salle-Dr-60654/unit-1112/home/12620950,MRED as Distributed by MLS Grid,11823017,N,Y,41.8897707,-87.6329244
MLS Listing,,Condo/Co-op,3256 W Polk St Unit 3E,Chicago,IL,60624,164900,2,1.0,CHI - East Garfield Park,816,,1911,254,202,294,Active,,,https://www.redfin.com/IL/Chicago/3256-W-Polk-St-60624/unit-3E/home/146001186,MRED as Distributed by MLS Grid,11723006,N,Y,41.8711512,-87.7080632
MLS Listing,,Condo/Co-op,3836 W Lexington St #1,Chicago,IL,60624,100000,4,1.0,CHI - West Garfield Park,1200,,1904,361,83,,Active,,,https://www.redfin.com/IL/Chicago/3836-W-Lexington-St-60624/unit-1/home/13256848,MRED as Distributed by MLS Grid,11645555,N,Y,41.8719103,-87.7218986
Redfin Data,,Condo/Co-op,2444 W Berwyn Ave Unit 1N,Chicago,IL,60625,190000,2,1.0,Chicago,1000,,1954,4,190,175,Pre On-Market,,,https://www.redfin.com/IL/Chicago/2444-W-Berwyn-Ave-60625/unit-1N/home/12774965,Coming Soon,95681,N,Y,41.9784773,-87.6909609
Redfin Data,,Single Family Residential,7720 S Marshfield Ave,Chicago,IL,60620,309900,3,2.5,Chicago,2208,10890,1921,7,140,,Pre On-Market,,,https://www.redfin.com/IL/Chicago/7720-S-Marshfield-Ave-60620/home/13909376,Coming Soon,95635,N,Y,41.753274,-87.665076
Redfin Data,,Single Family Residential,2824 N Springfield Ave,Chicago,IL,60618,799900,7,2.5,Chicago,1900,3876,1950,131,421,,Pre On-Market,,,https://www.redfin.com/IL/Chicago/2824-N-Springfield-Ave-60618/home/13448001,Coming Soon,93627,N,Y,41.9325901,-87.7248069
MLS Listing,,Condo/Co-op,3950 N Lake Shore Dr #928,Chicago,IL,60613,279900,3,1.5,CHI - Lake View,1200,,1955,1,233,1015,Active,,,https://www.redfin.com/IL/Chicago/3950-N-Lake-Shore-Dr-60613/unit-928/home/13378674,MRED as Distributed by MLS Grid,11929478,N,Y,41.9542313,-87.6458372
MLS Listing,,Single Family Residential,949 N Monticello Ave,Chicago,IL,60651,699500,5,5.5,CHI - Humboldt Park,3480,3125,2023,1,201,,Active,,,https://www.redfin.com/IL/Chicago/949-N-Monticello-Ave-60651/home/108469966,MRED as Distributed by MLS Grid,11929477,N,Y,41.8987244,-87.7173578
MLS Listing,,Single Family Residential,903 S Mason Ave,Chicago,IL,60644,299999,3,2.0,CHI - Austin,1000,,1922,1,300,,Active,,,https://www.redfin.com/IL/Chicago/903-S-Mason-Ave-60644/home/13251307,MRED as Distributed by MLS Grid,11929027,N,Y,41.8701955,-87.7727547
MLS Listing,,Single Family Residential,3109 N Washtenaw Ave,Chicago,IL,60618,1299500,4,2.5,CHI - Avondale,3200,5400,1892,1,406,,Active,,,https://www.redfin.com/IL/Chicago/3109-N-Washtenaw-Ave-60618/home/13451017,MRED as Distributed by MLS Grid,11915937,N,Y,41.9381095,-87.6949431
MLS Listing,,Single Family Residential,5731 N Maplewood Ave,Chicago,IL,60659,550000,4,3.0,CHI - West Ridge,,4125,,1,,,Active,,,https://www.redfin.com/IL/Chicago/5731-N-Maplewood-Ave-60659/home/13519341,MRED as Distributed by MLS Grid,11929475,N,Y,41.9859122,-87.692953
MLS Listing,,Single Family Residential,2052 N Newland Ave,Chicago,IL,60707,549500,5,3.0,Galewood,,10000,,1,,,Active,,,https://www.redfin.com/IL/Chicago/2052-N-Newland-Ave-60707/home/13432469,MRED as Distributed by MLS Grid,11929474,N,Y,41.9178159,-87.7994315
MLS Listing,,Single Family Residential,6149 S Rutherford Ave,Chicago,IL,60638,324000,3,2.0,CHI - Clearing,1132,3750,1961,1,286,,Active,,,https://www.redfin.com/IL/Chicago/6149-S-Rutherford-Ave-60638/home/13998518,MRED as Distributed by MLS Grid,11929243,N,Y,41.7797862,-87.7896166
MLS Listing,,Condo/Co-op,88 W Schiller St Unit 2905L,Chicago,IL,60610,289500,1,1.0,Sandburg Village,,,1968,1,,651,Active,,,https://www.redfin.com/IL/Chicago/88-W-Schiller-St-60610/unit-2905L/home/14115058,MRED as Distributed by MLS Grid,11929472,N,Y,41.9080921,-87.6312196
MLS Listing,,Single Family Residential,1226 W 112th Pl,Chicago,IL,60643,229900,4,2.0,Maple Park,2080,3550,1964,1,111,,Active,,,https://www.redfin.com/IL/Chicago/1226-W-112th-Pl-60643/home/13069499,MRED as Distributed by MLS Grid,11929205,N,Y,41.6896247,-87.6530868
MLS Listing,,Single Family Residential,631 N Long Ave,Chicago,IL,60644,369500,5,3.0,CHI - Austin,1640,3325,1923,1,225,,Active,,,https://www.redfin.com/IL/Chicago/631-N-Long-Ave-60644/home/13266698,MRED as Distributed by MLS Grid,11929295,N,Y,41.8920886,-87.7602357
MLS Listing,,Multi-Family (2-4 Unit),3442 N Halsted St,Chicago,IL,60657,1450000,9,7.5,CHI - Lake View,,3050,,1,,,Active,,,https://www.redfin.com/IL/Chicago/3442-N-Halsted-St-60657/home/186273520,MRED as Distributed by MLS Grid,11924605,N,Y,41.9448577,-87.6496542
MLS Listing,,Single Family Residential,6842 S Justine St,Chicago,IL,60636,49900,3,1.0,CHI - West Englewood,3025,3005,1900,1,16,,Active,,,https://www.redfin.com/IL/Chicago/6842-S-Justine-St-60636/home/13932009,MRED as Distributed by MLS Grid,11929433,N,Y,41.7690955,-87.6629779
MLS Listing,,Condo/Co-op,1934 W Belmont Ave Unit 3E,Chicago,IL,60657,709900,2,2.0,CHI - North Center,,,2023,1,,179,Active,,,https://www.redfin.com/IL/Chicago/1934-W-Belmont-Ave-60657/unit-3E/home/186139358,MRED as Distributed by MLS Grid,11929444,N,Y,41.9398133,-87.677311
MLS Listing,,Multi-Family (2-4 Unit),2906 E 91st St,Chicago,IL,60617,320000,9,3.0,CHI - South Chicago,,,1890,1,,,Active,,,https://www.redfin.com/IL/Chicago/2906-E-91st-St-60617/home/13045155,MRED as Distributed by MLS Grid,11929235,N,Y,41.7302851,-87.5536325
MLS Listing,,Single Family Residential,9934 S Malta St,Chicago,IL,60643,150000,3,2.0,CHI - Beverly,,3223,1891,1,,,Active,,,https://www.redfin.com/IL/Chicago/9934-S-Malta-St-60643/home/13094906,MRED as Distributed by MLS Grid,11929434,N,Y,41.7129284,-87.6601284
MLS Listing,,Condo/Co-op,55 W Erie St Unit GE,Chicago,IL,60654,324900,2,1.5,CHI - Near North Side,1200,,1884,1,271,369,Active,,,https://www.redfin.com/IL/Chicago/55-W-Erie-St-60654/unit-GE/home/14101707,MRED as Distributed by MLS Grid,11929430,N,Y,41.8938783,-87.6302416
MLS Listing,,Multi-Family (2-4 Unit),1429 N Leclaire Ave,Chicago,IL,60651,499900,5,2.0,CHI - Austin,,5458068,1913,1,,,Active,,,https://www.redfin.com/IL/Chicago/1429-N-Leclaire-Ave-60651/home/184746689,MRED as Distributed by MLS Grid,11929415,N,Y,41.9067851,-87.7531128
MLS Listing,,Multi-Family (2-4 Unit),5013 W Superior St,Chicago,IL,60644,349900,4,3.0,CHI - Austin,,3125,1905,1,,,Active,,,https://www.redfin.com/IL/Chicago/5013-W-Superior-St-60644/home/13265967,MRED as Distributed by MLS Grid,11909223,N,Y,41.8938173,-87.7512833
MLS Listing,,Condo/Co-op,3258 N Harlem Ave #506,Chicago,IL,60634,259900,2,2.0,CHI - Dunning,,,2006,1,,327,Active,,,https://www.redfin.com/IL/Chicago/3258-N-Harlem-Ave-60634/unit-506/home/12605071,MRED as Distributed by MLS Grid,11926603,N,Y,41.9394508,-87.8071296
MLS Listing,,Condo/Co-op,2105 W Caton St #303,Chicago,IL,60647,599000,2,2.0,CHI - West Town,,,2023,1,,250,Active,,,https://www.redfin.com/IL/Chicago/2105-W-Caton-St-60647/unit-303/home/185653950,MRED as Distributed by MLS Grid,11929174,N,Y,41.9117586,-87.6801944
MLS Listing,,Single Family Residential,4124 N Saint Louis Ave,Chicago,IL,60618,876000,4,3.5,CHI - Irving Park,3250,3149,,1,270,,Active,,,https://www.redfin.com/IL/Chicago/4124-N-Saint-Louis-Ave-60618/home/13482526,MRED as Distributed by MLS Grid,11929331,N,Y,41.9564471,-87.715703
MLS Listing,,Condo/Co-op,7100 W Cullom Ave #219,Norridge,IL,60706,255000,2,1.5,Norridge House,1100,,1984,1,232,250,Active,,,https://www.redfin.com/IL/Norridge/7100-W-Cullom-Ave-60706/unit-219/home/13471979,MRED as Distributed by MLS Grid,11909578,N,Y,41.9587273,-87.8054218
MLS Listing,,Single Family Residential,8417 S Scottsdale Ave S,Chicago,IL,60652,214999,3,1.0,CHI - Ashburn,1000,5040,1955,1,215,,Active,,,https://www.redfin.com/IL/Chicago/8417-S-Scottsdale-Ave-60652/home/13969754,MRED as Distributed by MLS Grid,11929034,N,Y,41.7397694,-87.7344411
MLS Listing,,Condo/Co-op,757 N Orleans St #612,Chicago,IL,60654,575000,2,2.0,CHI - Near North Side,1248,,2008,1,461,570,Active,,,https://www.redfin.com/IL/Chicago/757-N-Orleans-St-60654/unit-612/home/52637664,MRED as Distributed by MLS Grid,11928988,N,Y,41.8963014,-87.6365635
MLS Listing,,Multi-Family (2-4 Unit),4123 W Washington Blvd,Chicago,IL,60624,354900,10,4.5,CHI - West Garfield Park,,3125,,1,,,Active,,,https://www.redfin.com/IL/Chicago/4123-W-Washington-Blvd-60624/home/13262298,MRED as Distributed by MLS Grid,11929337,N,Y,41.881709,-87.7292091
MLS Listing,,Condo/Co-op,4944 N Spaulding Ave Unit G,Chicago,IL,60625,204500,2,1.0,CHI - Albany Park,1200,,,1,170,256,Active,,,https://www.redfin.com/IL/Chicago/4944-N-Spaulding-Ave-60625/unit-G/home/12653392,MRED as Distributed by MLS Grid,11929323,N,Y,41.9715619,-87.711331
MLS Listing,,Multi-Family (2-4 Unit),2108 S 47th Ct,Cicero,IL,60804,148000,4,2.0,Cicero,,3484,1908,1,,,Active,,,https://www.redfin.com/IL/Cicero/2108-S-47th-Ct-60804/home/13235737,MRED as Distributed by MLS Grid,11929306,N,Y,41.8526792,-87.7433745
MLS Listing,,Condo/Co-op,111 E Chestnut St Unit 34K,Chicago,IL,60611,799000,2,2.0,CHI - Near North Side,1600,,1972,1,499,1482,Active,November-18-2023 11:00 AM,November-18-2023 01:00 PM,https://www.redfin.com/IL/Chicago/111-E-Chestnut-St-60611/unit-34K/home/183686820,MRED as Distributed by MLS Grid,11929279,N,Y,41.8978884,-87.6251938
MLS Listing,,Multi-Family (2-4 Unit),1007 W 62nd St,Chicago,IL,60621,179000,4,3.0,CHI - Englewood,,1250,1920,1,,,Active,,,https://www.redfin.com/IL/Chicago/1007-W-62nd-St-60621/home/13939097,MRED as Distributed by MLS Grid,11929301,N,Y,41.7813283,-87.6500902
MLS Listing,,Multi-Family (2-4 Unit),7538 S Perry Ave,Chicago,IL,60620,180000,8,4.0,CHI - Greater Grand Crossing,,8000,1929,1,,,Active,,,https://www.redfin.com/IL/Chicago/7538-S-Perry-Ave-60620/home/13916405,MRED as Distributed by MLS Grid,11929280,N,Y,41.7569893,-87.6283364
MLS Listing,,Condo/Co-op,6700 S South Shore Dr Unit 2J,Chicago,IL,60649,99000,1,1.0,CHI - South Shore,800,,1970,1,124,560,Active,,,https://www.redfin.com/IL/Chicago/6700-S-South-Shore-Dr-60649/unit-2J/home/12691087,MRED as Distributed by MLS Grid,11929265,N,Y,41.7732979,-87.5670874
MLS Listing,,Single Family Residential,3034 W Pershing Rd,Chicago,IL,60632,349000,5,2.0,CHI - Brighton Park,3125,3123,,1,112,,Active,,,https://www.redfin.com/IL/Chicago/3034-W-Pershing-Rd-60632/home/14128128,MRED as Distributed by MLS Grid,11929292,N,Y,41.8228497,-87.700896
MLS Listing,,Multi-Family (2-4 Unit),3615 N Albany Ave,Chicago,IL,60618,719000,5,2.5,CHI - Irving Park,,,1906,1,,,Active,,,https://www.redfin.com/IL/Chicago/3615-N-Albany-Ave-60618/home/188549829,MRED as Distributed by MLS Grid,11922001,N,Y,41.9471305,-87.7050971
MLS Listing,,Condo/Co-op,4011 N Francisco Ave #101,Chicago,IL,60618,272500,1,1.0,CHI - Irving Park,900,,2004,1,303,229,Active,,,https://www.redfin.com/IL/Chicago/4011-N-Francisco-Ave-60618/unit-101/home/12659830,MRED as Distributed by MLS Grid,11929278,N,Y,41.9542549,-87.7003782
MLS Listing,,Condo/Co-op,4300 N Marine Dr #1706,Chicago,IL,60613,245000,1,1.0,CHI - Uptown,1200,,1929,1,204,1016,Active,,,https://www.redfin.com/IL/Chicago/4300-N-Marine-Dr-60613/unit-1706/home/13397475,MRED as Distributed by MLS Grid,11929263,N,Y,41.9613116,-87.6471009
MLS Listing,,Condo/Co-op,6252 S Gullikson Rd Unit 1S,Chicago,IL,60638,224900,2,2.0,CHI - Clearing,,,1990,1,,160,Active,,,https://www.redfin.com/IL/Chicago/6252-S-Gullikson-Rd-60638/unit-1S/home/187016825,MRED as Distributed by MLS Grid,11924007,N,Y,41.7780125,-87.7984478
MLS Listing,,Single Family Residential,3031 N Oleander Ave,Chicago,IL,60707,499899,5,3.0,CHI - Dunning,2036,4390,1953,1,246,,Active,,,https://www.redfin.com/IL/Chicago/3031-N-Oleander-Ave-60707/home/13539526,MRED as Distributed by MLS Grid,11929030,N,Y,41.9353313,-87.8149227
MLS Listing,,Multi-Family (2-4 Unit),341 W 108th Pl,Chicago,IL,60628,119900,4,2.5,CHI - Roseland,,,1925,1,,,Active,,,https://www.redfin.com/IL/Chicago/341-W-108th-Pl-60628/home/13075721,MRED as Distributed by MLS Grid,11929236,N,Y,41.6968431,-87.6320378
MLS Listing,,Multi-Family (2-4 Unit),2038 S Ruble St,Chicago,IL,60616,319900,4,2.0,CHI - Lower West Side,,3600,1890,1,,,Active,,,https://www.redfin.com/IL/Chicago/2038-S-Ruble-St-60616/home/14085182,MRED as Distributed by MLS Grid,11928537,N,Y,41.8546984,-87.6439449
MLS Listing,,Single Family Residential,3427 N Overhill Ave,Chicago,IL,60634,315000,2,2.0,CHI - Dunning,,3125,,1,,,Active,,,https://www.redfin.com/IL/Chicago/3427-N-Overhill-Ave-60634/home/13542350,MRED as Distributed by MLS Grid,11929234,N,Y,41.9421479,-87.818872
MLS Listing,,Multi-Family (2-4 Unit),1928 S Ridgeway Ave,Chicago,IL,60623,100000,5,2.0,CHI - North Lawndale,,2613,1903,1,,,Active,,,https://www.redfin.com/IL/Chicago/1928-S-Ridgeway-Ave-60623/home/12568843,MRED as Distributed by MLS Grid,11928975,N,Y,41.8541692,-87.7190511
MLS Listing,,Single Family Residential,1930 W Grace St,Chicago,IL,60613,1350000,4,3.5,CHI - North Center,3780,4125,1905,1,357,,Active,,,https://www.redfin.com/IL/Chicago/1930-W-Grace-St-60613/home/13387463,MRED as Distributed by MLS Grid,11924532,N,Y,41.9507275,-87.6775104
MLS Listing,,Condo/Co-op,6171 N Sheridan Rd #509,Chicago,IL,60660,169900,1,1.0,CHI - Edgewater,790,,1971,1,215,544,Active,,,https://www.redfin.com/IL/Chicago/6171-N-Sheridan-Rd-60660/unit-509/home/13413139,MRED as Distributed by MLS Grid,11929037,N,Y,41.9944051,-87.6549099
MLS Listing,,Multi-Family (2-4 Unit),3242 W 38th Pl,Chicago,IL,60632,429000,8,4.0,CHI - Brighton Park,,3125,1890,1,,,Active,,,https://www.redfin.com/IL/Chicago/3242-W-38th-Pl-60632/home/14128002,MRED as Distributed by MLS Grid,11929212,N,Y,41.8237124,-87.7062028
MLS Listing,,Condo/Co-op,1120 N Lake Shore Dr Unit 16C,Chicago,IL,60611,449999,2,2.0,CHI - Near North Side,1435,,1926,1,314,2815,Active,,,https://www.redfin.com/IL/Chicago/1120-N-Lake-Shore-Dr-60611/unit-16C/home/180006557,MRED as Distributed by MLS Grid,11929215,N,Y,41.9030623,-87.6250979
MLS Listing,,Multi-Family (2-4 Unit),8209 S Marshfield Ave,Chicago,IL,60620,399900,11,3.0,CHI - Auburn Gresham,,21780,1924,1,,,Active,,,https://www.redfin.com/IL/Chicago/8209-S-Marshfield-Ave-60620/home/13907402,MRED as Distributed by MLS Grid,11926658,N,Y,41.744567,-87.664154
MLS Listing,,Single Family Residential,9103 S Normal Ave,Chicago,IL,60620,269000,4,2.0,CHI - Washington Heights,2000,3125,1962,1,135,,Active,,,https://www.redfin.com/IL/Chicago/9103-S-Normal-Ave-60620/home/22602605,MRED as Distributed by MLS Grid,11928735,N,Y,41.7286833,-87.635845
MLS Listing,,Single Family Residential,1034 N Ridgeway Ave,Chicago,IL,60651,320000,3,1.0,CHI - Humboldt Park,1050,,1880,2,305,,Active,,,https://www.redfin.com/IL/Chicago/1034-N-Ridgeway-Ave-60651/home/13285022,MRED as Distributed by MLS Grid,11928983,N,Y,41.9001389,-87.7204355
MLS Listing,,Single Family Residential,12857 S Aberdeen St,Calumet Park,IL,60827,97800,3,2.5,Calumet Park,1132,4312,1966,2,86,,Active,,,https://www.redfin.com/IL/Calumet-Park/12857-S-Aberdeen-St-60827/home/13047388,MRED as Distributed by MLS Grid,11929191,N,Y,41.6597044,-87.6483823
MLS Listing,,Condo/Co-op,6935 W 64th Pl Unit 2A,Chicago,IL,60638,159900,2,1.0,CHI - Clearing,1000,15960,1963,2,160,362,Active,,,https://www.redfin.com/IL/Chicago/6935-W-64th-Pl-60638/unit-A2/home/13997932,MRED as Distributed by MLS Grid,11929178,N,Y,41.7744665,-87.7946214
MLS Listing,,Single Family Residential,3807 W 63rd St,Chicago,IL,60629,208000,4,3.0,CHI - West Lawn,1540,3101,1910,2,135,,Active,,,https://www.redfin.com/IL/Chicago/3807-W-63rd-St-60629/home/13991656,MRED as Distributed by MLS Grid,11929171,N,Y,41.7785082,-87.7182346
